Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,405.5,152,1,0,1,16,3,102,51,236.438,240.875,234.375,15.9121,15.4736,15.9452, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,452,149,1,0,1,50,5,132,85,244.64,249.98,246.44,10.5619,9.82834,11.5984, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,121,147,1,0,1,42,4,76,32,213.5,216.881,205.81,27.0652,26.7027,26.9837, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,384,143,1,0,1,41,4,98,38,226.805,231.732,223.976,23.0202,22.3359,23.186, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,372.5,132,1,0,1,36,4,100,31,228.861,233.306,227.306,19.4995,19.0182,19.7999, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,248,131,1,0,1,21,3,70,43,220.571,222.619,209.667,16.948,16.9119,16.7369, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,67.5,130.5,1,0,1,19,3,68,40,212.789,215.211,200.158,15.3108,15.3071,14.7736, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,198,128.5,1,0,1,32,4,72,53,234.188,235.906,225.656,21.2969,20.8153,20.3384, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,156.5,128.5,1,0,1,29,3,64,44,212.552,214.034,197.207,22.206,21.9111,21.1313, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,142.3,123.1,1,0,1,17,3,70,38,219.235,221.118,208.882,17.9064,17.9667,18.1082, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,163,116.5,1,0,1,17,3,66,39,229.118,230.412,221.412,17.2332,17.1211,17.0992, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,354,114,1,0,1,20,3,80,47,231.9,235,225.75,16.6298,16.0433,16.1653, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,369.5,111,1,0,1,15,3,80,70,239.933,242.533,234.133,12.1204,11.695,12.0385, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,226,102.5,1,0,1,17,3,72,46,230.235,231.941,222,16.63,16.5619,16.1813, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,355.5,95,1,0,1,22,3,110,33,230.273,234.727,229.136,15.8207,15.3849,15.7903, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,148.8,95.1,1,0,1,17,3,60,36,215.588,216.235,202.824,13.0003,13.0613,12.7635, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,284.5,89.5,1,0,1,19,3,76,46,226.947,229.947,219.368,19.3489,19.3489,18.845, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,76,80,1,0,1,20,3,120,5,203.85,206.2,203.6,18.1735,17.7499,18.2522, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,246.5,79.5,1,0,1,41,4,80,31,231.073,233.22,226.902,24.874,24.2573,24.8908, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,377,77,1,0,1,95,6,168,67,243.263,248.316,246.505,12.5951,12.2645,13.7427, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,195,73,1,0,1,21,3,64,48,228.19,228.81,216.667,17.5806,16.984,16.6611, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,132,73.5,1,0,1,36,4,64,49,229.194,230.056,218.083,22.3669,22.0949,21.558, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,108,72.5,1,0,1,15,3,76,44,234.333,236.067,227.733,13.8097,13.3907,13.7617, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,336,71,1,0,1,21,3,76,41,231.571,233.952,225.714,18.657,18.1672,18.169, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,206,62.5,1,0,1,16,3,60,68,236.688,237.25,224.438,12.9516,12.9452,12.9372, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,179.5,62,1,0,1,23,3,66,30,220,220.826,211.826,28.171,28.0292,27.3862, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,127,54,1,0,1,20,3,72,39,225.45,226.65,216.9,20.5895,20.6832,20.4831, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,327,47.5,1,0,1,36,4,80,38,235.611,238.111,232.25,16.5229,15.7888,16.305, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,220.5,44,1,0,1,16,3,66,51,235.875,236.938,228.125,14.2894,14.2168,14.2941, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,208.5,28,1,0,1,17,3,86,38,232.118,234.941,227.647,13.8057,13.5814,13.9839, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,184.75,25.25,1,0,1,18,3,108,20,222.167,226.444,221,20.1464,20.0415,20.2758, "2016-06-12 [上午4:27:58]: no comment"
